segment_id,timestamp,current_speed,free_flow_speed,travel_time,confidence,congestion_level,highway_type,length_km
95636908_4708819230,2025-09-10T01:00:00,54.9,60,16,0.94,0.03,primary,0.249
95636982_168581819,2025-09-10T01:00:00,48.6,60,11,0.79,0.03,primary,0.151
95637019_31674712,2025-09-10T01:00:00,36.8,60,989,0.92,0.03,primary,10.122
168574117_5622523770,2025-09-10T01:00:00,47.7,60,805,0.85,0.03,primary,10.677
168577454_168581819,2025-09-10T01:00:00,54.2,60,673,0.79,0.03,primary,10.122
168577454_36240966,2025-09-10T01:00:00,65.6,60,8,0.86,0.03,primary,0.151
168581819_95637019,2025-09-10T01:00:00,53.3,60,641,0.89,0.03,primary,9.481
168581819_1598717904,2025-09-10T01:00:00,55.2,60,43,0.86,0.03,primary,0.665
168585503_1289576526,2025-09-10T01:00:00,40.2,50,15,0.87,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T01:00:00,41.2,40,5783,0.92,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T01:00:00,40.2,40,20,0.82,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T01:00:00,33.4,50,26,0.84,0.03,secondary,0.243
1235946208_36240962,2025-09-10T01:00:00,34.9,40,9762,0.9,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T01:00:00,28.8,40,29,0.93,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T01:00:00,43.0,50,18,0.83,0.03,secondary,0.209
1472121865_31700878,2025-09-10T01:00:00,47.4,60,10,0.77,0.03,primary,0.138
1472131511_3684154039,2025-09-10T01:00:00,57.0,60,14,0.85,0.03,primary,0.225
1472142462_1472121865,2025-09-10T01:00:00,45.9,60,42,0.79,0.03,primary,0.531
1480437223_5246332227,2025-09-10T01:00:00,42.2,50,4242,0.93,0.03,secondary,49.712
1598717904_168574117,2025-09-10T01:00:00,51.3,60,34,0.77,0.03,primary,0.483
1598717989_4742766612,2025-09-10T01:00:00,33.9,40,16,0.84,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T01:00:00,25.3,40,9409,0.85,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T01:00:00,36.2,50,5953,0.88,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T01:00:00,62.4,60,6,0.91,0.03,primary,0.106
2339926111_2339926113,2025-09-10T01:00:00,42.5,50,6295,0.79,0.03,secondary,74.278
2339926113_31674708,2025-09-10T01:00:00,54.9,50,718,0.85,0.03,secondary,10.95
2339926113_95636908,2025-09-10T01:00:00,52.8,60,16,0.85,0.03,primary,0.232
2339926116_2339926111,2025-09-10T01:00:00,44.5,50,17,0.84,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T01:00:00,41.1,50,26,0.82,0.03,secondary,0.302
2339926122_35723968,2025-09-10T01:00:00,43.5,50,11,0.82,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T01:00:00,40.5,50,13,0.86,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T01:00:00,36.2,50,21,0.93,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T01:00:00,32.1,50,28,0.9,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T01:00:00,59.3,60,29,0.75,0.03,primary,0.482
4707949582_95637019,2025-09-10T01:00:00,50.9,60,47,0.83,0.03,primary,0.665
4708819230_95636982,2025-09-10T01:00:00,45.3,60,6644,0.81,0.03,primary,83.579
4742766612_36240960,2025-09-10T01:00:00,30.8,40,10461,0.94,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T01:00:00,38.0,40,14,0.91,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T01:00:00,56.5,60,1110,0.79,0.03,primary,17.425
5109668001_95636900,2025-09-10T01:00:00,49.9,60,15,0.87,0.03,primary,0.208
5246332227_2339926125,2025-09-10T01:00:00,32.6,50,16,0.89,0.03,secondary,0.146
5246332238_35723960,2025-09-10T01:00:00,42.6,50,5124,0.83,0.03,secondary,60.637
5588108884_31674715,2025-09-10T01:00:00,46.8,50,13,0.87,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T01:00:00,50.8,60,10,0.91,0.03,primary,0.142
5622523770_5196725569,2025-09-10T01:00:00,47.0,60,28,0.88,0.03,primary,0.369
5902583245_95636900,2025-09-10T01:00:00,46.2,50,858,0.83,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T01:00:00,54.4,60,14,0.79,0.03,primary,0.211
6959043879_36240972,2025-09-10T01:00:00,57.6,60,8,0.84,0.03,primary,0.131
31674707_31700906,2025-09-10T01:15:00,49.9,60,44,0.9,0.03,primary,0.605
31674708_5902583245,2025-09-10T01:15:00,49.0,60,666,0.78,0.03,primary,9.062
31674711_36240967,2025-09-10T01:15:00,44.5,60,20,0.88,0.03,primary,0.25
31674712_168577454,2025-09-10T01:15:00,39.1,60,879,0.94,0.03,primary,9.537
31674712_5588108884,2025-09-10T01:15:00,34.6,50,22,0.93,0.03,secondary,0.208
31700878_5109668001,2025-09-10T01:15:00,53.8,60,41,0.85,0.03,primary,0.606
31700906_1472131511,2025-09-10T01:15:00,49.8,60,9,0.87,0.03,primary,0.123
35723955_1235946207,2025-09-10T01:15:00,43.5,50,17,0.91,0.03,secondary,0.208
35723960_35723963,2025-09-10T01:15:00,37.5,50,24,0.86,0.03,secondary,0.25
35723963_35723964,2025-09-10T01:15:00,42.1,50,12,0.85,0.03,secondary,0.142
35723964_1598718049,2025-09-10T01:15:00,45.0,50,17,0.76,0.03,secondary,0.208
36240960_4742766612,2025-09-10T01:15:00,30.0,40,10748,0.89,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T01:15:00,35.3,40,9651,0.84,0.03,tertiary,94.629
36240962_95636908,2025-09-10T01:15:00,34.8,40,20,0.87,0.03,tertiary,0.19
36240966_31674711,2025-09-10T01:15:00,49.9,60,5982,0.81,0.03,primary,82.851
36240967_95636908,2025-09-10T01:15:00,35.4,40,926,0.8,0.03,tertiary,9.105
36240967_31674708,2025-09-10T01:15:00,54.9,60,15,0.76,0.03,primary,0.232
36240972_4019886799,2025-09-10T01:15:00,58.1,60,685,0.87,0.03,primary,11.067
95636900_35723955,2025-09-10T01:15:00,38.1,50,7016,0.9,0.03,secondary,74.165
95636900_2339926113,2025-09-10T01:15:00,61.5,60,529,0.9,0.03,primary,9.04
95636908_36240967,2025-09-10T01:15:00,28.3,40,1158,0.79,0.03,tertiary,9.105
95636908_36240962,2025-09-10T01:15:00,32.5,40,21,0.85,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T01:15:00,55.4,60,16,0.81,0.03,primary,0.249
95636982_168581819,2025-09-10T01:15:00,53.7,60,10,0.81,0.03,primary,0.151
95637019_31674712,2025-09-10T01:15:00,49.5,60,736,0.78,0.03,primary,10.122
168574117_5622523770,2025-09-10T01:15:00,40.7,60,945,0.78,0.03,primary,10.677
168577454_168581819,2025-09-10T01:15:00,47.6,60,766,0.9,0.03,primary,10.122
168577454_36240966,2025-09-10T01:15:00,47.7,60,11,0.95,0.03,primary,0.151
168581819_95637019,2025-09-10T01:15:00,55.3,60,617,0.86,0.03,primary,9.481
168581819_1598717904,2025-09-10T01:15:00,48.2,60,50,0.89,0.03,primary,0.665
168585503_1289576526,2025-09-10T01:15:00,41.1,50,15,0.86,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T01:15:00,43.6,40,5471,0.85,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T01:15:00,38.7,40,21,0.81,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T01:15:00,43.5,50,20,0.94,0.03,secondary,0.243
1235946208_36240962,2025-09-10T01:15:00,32.5,40,10473,0.94,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T01:15:00,37.2,40,22,0.82,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T01:15:00,39.4,50,19,0.9,0.03,secondary,0.209
1472121865_31700878,2025-09-10T01:15:00,56.0,60,9,0.77,0.03,primary,0.138
1472131511_3684154039,2025-09-10T01:15:00,48.9,60,17,0.84,0.03,primary,0.225
1472142462_1472121865,2025-09-10T01:15:00,52.3,60,37,0.88,0.03,primary,0.531
1480437223_5246332227,2025-09-10T01:15:00,44.4,50,4028,0.78,0.03,secondary,49.712
1598717904_168574117,2025-09-10T01:15:00,54.7,60,32,0.88,0.03,primary,0.483
1598717989_4742766612,2025-09-10T01:15:00,36.6,40,15,0.9,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T01:15:00,37.6,40,6343,0.87,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T01:15:00,36.8,50,5857,0.77,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T01:15:00,55.0,60,7,0.86,0.03,primary,0.106
2339926111_2339926113,2025-09-10T01:15:00,44.8,50,5964,0.79,0.03,secondary,74.278
2339926113_31674708,2025-09-10T01:15:00,38.9,50,1013,0.9,0.03,secondary,10.95
2339926113_95636908,2025-09-10T01:15:00,52.5,60,16,0.88,0.03,primary,0.232
2339926116_2339926111,2025-09-10T01:15:00,43.8,50,17,0.85,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T01:15:00,47.7,50,23,0.82,0.03,secondary,0.302
2339926122_35723968,2025-09-10T01:15:00,44.1,50,11,0.83,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T01:15:00,41.8,50,12,0.83,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T01:15:00,44.6,50,17,0.83,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T01:15:00,49.1,50,18,0.81,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T01:15:00,51.7,60,34,0.83,0.03,primary,0.482
4707949582_95637019,2025-09-10T01:15:00,51.3,60,47,0.86,0.03,primary,0.665
4708819230_95636982,2025-09-10T01:15:00,58.1,60,5175,0.78,0.03,primary,83.579
4742766612_36240960,2025-09-10T01:15:00,35.6,40,9057,0.89,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T01:15:00,35.0,40,15,0.9,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T01:15:00,50.0,60,1255,0.92,0.03,primary,17.425
5109668001_95636900,2025-09-10T01:15:00,64.8,60,12,0.83,0.03,primary,0.208
5246332227_2339926125,2025-09-10T01:15:00,41.7,50,13,0.92,0.03,secondary,0.146
5246332238_35723960,2025-09-10T01:15:00,50.5,50,4319,0.82,0.03,secondary,60.637
5588108884_31674715,2025-09-10T01:15:00,41.8,50,15,0.84,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T01:15:00,38.8,60,13,0.8,0.03,primary,0.142
5622523770_5196725569,2025-09-10T01:15:00,47.4,60,28,0.81,0.03,primary,0.369
5902583245_95636900,2025-09-10T01:15:00,43.5,50,912,0.86,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T01:15:00,60.9,60,12,0.8,0.03,primary,0.211
6959043879_36240972,2025-09-10T01:15:00,49.2,60,10,0.84,0.03,primary,0.131
31674707_31700906,2025-09-10T01:30:00,52.4,60,42,0.88,0.03,primary,0.605
31674708_5902583245,2025-09-10T01:30:00,46.8,60,697,0.87,0.03,primary,9.062
31674711_36240967,2025-09-10T01:30:00,53.6,60,17,0.87,0.03,primary,0.25
31674712_168577454,2025-09-10T01:30:00,54.2,60,633,0.95,0.03,primary,9.537
31674712_5588108884,2025-09-10T01:30:00,40.9,50,18,0.82,0.03,secondary,0.208
31700878_5109668001,2025-09-10T01:30:00,49.4,60,44,0.82,0.03,primary,0.606
31700906_1472131511,2025-09-10T01:30:00,49.3,60,9,0.91,0.03,primary,0.123
35723955_1235946207,2025-09-10T01:30:00,42.4,50,18,0.82,0.03,secondary,0.208
35723960_35723963,2025-09-10T01:30:00,40.0,50,22,0.87,0.03,secondary,0.25
35723963_35723964,2025-09-10T01:30:00,41.2,50,12,0.88,0.03,secondary,0.142
35723964_1598718049,2025-09-10T01:30:00,37.9,50,20,0.77,0.03,secondary,0.208
36240960_4742766612,2025-09-10T01:30:00,40.1,40,8053,0.94,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T01:30:00,32.6,40,10457,0.83,0.03,tertiary,94.629
36240962_95636908,2025-09-10T01:30:00,35.7,40,19,0.87,0.03,tertiary,0.19
36240966_31674711,2025-09-10T01:30:00,56.2,60,5310,0.95,0.03,primary,82.851
36240967_95636908,2025-09-10T01:30:00,29.0,40,1131,0.81,0.03,tertiary,9.105
36240967_31674708,2025-09-10T01:30:00,45.4,60,18,0.81,0.03,primary,0.232
36240972_4019886799,2025-09-10T01:30:00,52.5,60,758,0.94,0.03,primary,11.067
95636900_35723955,2025-09-10T01:30:00,41.4,50,6451,0.86,0.03,secondary,74.165
95636900_2339926113,2025-09-10T01:30:00,52.6,60,619,0.91,0.03,primary,9.04
95636908_36240967,2025-09-10T01:30:00,43.5,40,754,0.82,0.03,tertiary,9.105
95636908_36240962,2025-09-10T01:30:00,33.0,40,21,0.9,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T01:30:00,56.3,60,16,0.94,0.03,primary,0.249
95636982_168581819,2025-09-10T01:30:00,55.8,60,10,0.83,0.03,primary,0.151
95637019_31674712,2025-09-10T01:30:00,55.8,60,653,0.91,0.03,primary,10.122
168574117_5622523770,2025-09-10T01:30:00,57.0,60,674,0.88,0.03,primary,10.677
168577454_168581819,2025-09-10T01:30:00,58.3,60,625,0.91,0.03,primary,10.122
168577454_36240966,2025-09-10T01:30:00,60.0,60,9,0.88,0.03,primary,0.151
168581819_95637019,2025-09-10T01:30:00,51.8,60,659,0.86,0.03,primary,9.481
168581819_1598717904,2025-09-10T01:30:00,59.1,60,41,0.81,0.03,primary,0.665
168585503_1289576526,2025-09-10T01:30:00,45.3,50,13,0.83,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T01:30:00,34.8,40,6852,0.91,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T01:30:00,35.4,40,23,0.85,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T01:30:00,37.7,50,23,0.89,0.03,secondary,0.243
1235946208_36240962,2025-09-10T01:30:00,36.9,40,9221,0.95,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T01:30:00,33.6,40,24,0.86,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T01:30:00,44.7,50,17,0.93,0.03,secondary,0.209
1472121865_31700878,2025-09-10T01:30:00,52.2,60,9,0.86,0.03,primary,0.138
1472131511_3684154039,2025-09-10T01:30:00,55.9,60,15,0.86,0.03,primary,0.225
1472142462_1472121865,2025-09-10T01:30:00,50.4,60,38,0.86,0.03,primary,0.531
1480437223_5246332227,2025-09-10T01:30:00,41.1,50,4356,0.8,0.03,secondary,49.712
1598717904_168574117,2025-09-10T01:30:00,53.4,60,33,0.81,0.03,primary,0.483
1598717989_4742766612,2025-09-10T01:30:00,38.9,40,14,0.77,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T01:30:00,32.8,40,7278,0.87,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T01:30:00,50.5,50,4274,0.85,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T01:30:00,42.3,60,9,0.94,0.03,primary,0.106
2339926111_2339926113,2025-09-10T01:30:00,37.3,50,7163,0.74,0.03,secondary,74.278
2339926113_31674708,2025-09-10T01:30:00,45.6,50,865,0.82,0.03,secondary,10.95
2339926113_95636908,2025-09-10T01:30:00,47.3,60,18,0.89,0.03,primary,0.232
2339926116_2339926111,2025-09-10T01:30:00,38.0,50,20,0.82,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T01:30:00,38.1,50,29,0.89,0.03,secondary,0.302
2339926122_35723968,2025-09-10T01:30:00,46.5,50,11,0.85,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T01:30:00,51.7,50,10,0.8,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T01:30:00,37.0,50,20,0.82,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T01:30:00,43.5,50,21,0.86,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T01:30:00,51.4,60,34,0.87,0.03,primary,0.482
4707949582_95637019,2025-09-10T01:30:00,46.1,60,52,0.92,0.03,primary,0.665
4708819230_95636982,2025-09-10T01:30:00,52.3,60,5756,0.91,0.03,primary,83.579
4742766612_36240960,2025-09-10T01:30:00,35.9,40,8991,0.87,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T01:30:00,36.7,40,15,0.87,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T01:30:00,56.1,60,1118,0.92,0.03,primary,17.425
5109668001_95636900,2025-09-10T01:30:00,45.7,60,16,0.89,0.03,primary,0.208
5246332227_2339926125,2025-09-10T01:30:00,43.3,50,12,0.92,0.03,secondary,0.146
5246332238_35723960,2025-09-10T01:30:00,40.7,50,5364,0.94,0.03,secondary,60.637
5588108884_31674715,2025-09-10T01:30:00,43.5,50,14,0.78,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T01:30:00,53.4,60,10,0.82,0.03,primary,0.142
5622523770_5196725569,2025-09-10T01:30:00,57.1,60,23,0.82,0.03,primary,0.369
5902583245_95636900,2025-09-10T01:30:00,41.7,50,951,0.76,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T01:30:00,50.3,60,15,0.73,0.03,primary,0.211
6959043879_36240972,2025-09-10T01:30:00,44.4,60,11,0.89,0.03,primary,0.131
31674707_31700906,2025-09-10T01:45:00,56.8,60,38,0.87,0.03,primary,0.605
31674708_5902583245,2025-09-10T01:45:00,47.6,60,685,0.85,0.03,primary,9.062
31674711_36240967,2025-09-10T01:45:00,52.7,60,17,0.79,0.03,primary,0.25
31674712_168577454,2025-09-10T01:45:00,51.5,60,666,0.89,0.03,primary,9.537
31674712_5588108884,2025-09-10T01:45:00,42.7,50,18,0.85,0.03,secondary,0.208
31700878_5109668001,2025-09-10T01:45:00,53.8,60,41,0.75,0.03,primary,0.606
31700906_1472131511,2025-09-10T01:45:00,51.4,60,9,0.82,0.03,primary,0.123
35723955_1235946207,2025-09-10T01:45:00,39.3,50,19,0.84,0.03,secondary,0.208
35723960_35723963,2025-09-10T01:45:00,51.5,50,17,0.88,0.03,secondary,0.25
35723963_35723964,2025-09-10T01:45:00,35.0,50,15,0.88,0.03,secondary,0.142
35723964_1598718049,2025-09-10T01:45:00,49.8,50,15,0.9,0.03,secondary,0.208
36240960_4742766612,2025-09-10T01:45:00,29.7,40,10876,0.82,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T01:45:00,37.1,40,9176,0.87,0.03,tertiary,94.629
36240962_95636908,2025-09-10T01:45:00,37.8,40,18,0.88,0.03,tertiary,0.19
36240966_31674711,2025-09-10T01:45:00,49.5,60,6026,0.82,0.03,primary,82.851
36240967_95636908,2025-09-10T01:45:00,39.3,40,835,0.86,0.03,tertiary,9.105
36240967_31674708,2025-09-10T01:45:00,54.1,60,15,0.82,0.03,primary,0.232
36240972_4019886799,2025-09-10T01:45:00,61.9,60,644,0.86,0.03,primary,11.067
95636900_35723955,2025-09-10T01:45:00,34.7,50,7698,0.83,0.03,secondary,74.165
95636900_2339926113,2025-09-10T01:45:00,51.0,60,638,0.87,0.03,primary,9.04
95636908_36240967,2025-09-10T01:45:00,36.5,40,898,0.82,0.03,tertiary,9.105
95636908_36240962,2025-09-10T01:45:00,34.6,40,20,0.95,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T01:45:00,61.8,60,15,0.87,0.03,primary,0.249
95636982_168581819,2025-09-10T01:45:00,52.9,60,10,0.86,0.03,primary,0.151
95637019_31674712,2025-09-10T01:45:00,55.9,60,651,0.8,0.03,primary,10.122
168574117_5622523770,2025-09-10T01:45:00,51.3,60,749,0.77,0.03,primary,10.677
168577454_168581819,2025-09-10T01:45:00,54.8,60,665,0.88,0.03,primary,10.122
168577454_36240966,2025-09-10T01:45:00,42.6,60,13,0.93,0.03,primary,0.151
168581819_95637019,2025-09-10T01:45:00,39.3,60,868,0.78,0.03,primary,9.481
168581819_1598717904,2025-09-10T01:45:00,53.9,60,44,0.9,0.03,primary,0.665
168585503_1289576526,2025-09-10T01:45:00,51.0,50,12,0.83,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T01:45:00,38.4,40,6203,0.85,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T01:45:00,34.1,40,24,0.89,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T01:45:00,46.5,50,19,0.77,0.03,secondary,0.243
1235946208_36240962,2025-09-10T01:45:00,39.8,40,8553,0.92,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T01:45:00,32.5,40,25,0.87,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T01:45:00,45.8,50,16,0.86,0.03,secondary,0.209
1472121865_31700878,2025-09-10T01:45:00,49.8,60,10,0.82,0.03,primary,0.138
1472131511_3684154039,2025-09-10T01:45:00,44.7,60,18,0.91,0.03,primary,0.225
1472142462_1472121865,2025-09-10T01:45:00,55.6,60,34,0.83,0.03,primary,0.531
1480437223_5246332227,2025-09-10T01:45:00,40.0,50,4478,0.71,0.03,secondary,49.712
1598717904_168574117,2025-09-10T01:45:00,58.8,60,30,0.76,0.03,primary,0.483
1598717989_4742766612,2025-09-10T01:45:00,33.4,40,16,0.79,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T01:45:00,30.2,40,7894,0.91,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T01:45:00,41.6,50,5186,0.87,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T01:45:00,52.5,60,7,0.87,0.03,primary,0.106
2339926111_2339926113,2025-09-10T01:45:00,44.0,50,6079,0.79,0.03,secondary,74.278
2339926113_31674708,2025-09-10T01:45:00,48.0,50,821,0.83,0.03,secondary,10.95
2339926113_95636908,2025-09-10T01:45:00,44.5,60,19,0.83,0.03,primary,0.232
2339926116_2339926111,2025-09-10T01:45:00,42.7,50,18,0.89,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T01:45:00,42.1,50,26,0.83,0.03,secondary,0.302
2339926122_35723968,2025-09-10T01:45:00,42.2,50,12,0.95,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T01:45:00,38.5,50,13,0.87,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T01:45:00,40.9,50,18,0.86,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T01:45:00,42.5,50,21,0.84,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T01:45:00,52.3,60,33,0.85,0.03,primary,0.482
4707949582_95637019,2025-09-10T01:45:00,56.5,60,42,0.85,0.03,primary,0.665
4708819230_95636982,2025-09-10T01:45:00,56.6,60,5319,0.85,0.03,primary,83.579
4742766612_36240960,2025-09-10T01:45:00,35.0,40,9227,0.75,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T01:45:00,32.2,40,17,0.87,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T01:45:00,58.0,60,1082,0.71,0.03,primary,17.425
5109668001_95636900,2025-09-10T01:45:00,63.7,60,12,0.84,0.03,primary,0.208
5246332227_2339926125,2025-09-10T01:45:00,41.2,50,13,0.8,0.03,secondary,0.146
5246332238_35723960,2025-09-10T01:45:00,46.3,50,4712,0.8,0.03,secondary,60.637
5588108884_31674715,2025-09-10T01:45:00,40.9,50,15,0.95,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T01:45:00,51.7,60,10,0.86,0.03,primary,0.142
5622523770_5196725569,2025-09-10T01:45:00,48.7,60,27,0.87,0.03,primary,0.369
5902583245_95636900,2025-09-10T01:45:00,44.3,50,895,0.87,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T01:45:00,65.4,60,12,0.85,0.03,primary,0.211
6959043879_36240972,2025-09-10T01:45:00,53.8,60,9,0.9,0.03,primary,0.131
31674707_31700906,2025-09-10T02:00:00,58.5,60,37,0.91,0.03,primary,0.605
31674708_5902583245,2025-09-10T02:00:00,56.1,60,582,0.79,0.03,primary,9.062
31674711_36240967,2025-09-10T02:00:00,61.3,60,15,0.79,0.03,primary,0.25
31674712_168577454,2025-09-10T02:00:00,54.3,60,632,0.81,0.03,primary,9.537
31674712_5588108884,2025-09-10T02:00:00,43.4,50,17,0.87,0.03,secondary,0.208
31700878_5109668001,2025-09-10T02:00:00,54.4,60,40,0.87,0.03,primary,0.606
31700906_1472131511,2025-09-10T02:00:00,52.0,60,9,0.87,0.03,primary,0.123
35723955_1235946207,2025-09-10T02:00:00,42.6,50,18,0.9,0.03,secondary,0.208
35723960_35723963,2025-09-10T02:00:00,48.8,50,18,0.79,0.03,secondary,0.25
35723963_35723964,2025-09-10T02:00:00,46.3,50,11,0.89,0.03,secondary,0.142
35723964_1598718049,2025-09-10T02:00:00,42.4,50,18,0.92,0.03,secondary,0.208
36240960_4742766612,2025-09-10T02:00:00,34.2,40,9441,0.86,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T02:00:00,34.1,40,9989,0.85,0.03,tertiary,94.629
36240962_95636908,2025-09-10T02:00:00,30.9,40,22,0.78,0.03,tertiary,0.19
36240966_31674711,2025-09-10T02:00:00,61.1,60,4881,0.81,0.03,primary,82.851
36240967_95636908,2025-09-10T02:00:00,31.3,40,1048,0.74,0.03,tertiary,9.105
36240967_31674708,2025-09-10T02:00:00,49.3,60,17,0.78,0.03,primary,0.232
36240972_4019886799,2025-09-10T02:00:00,61.4,60,649,0.9,0.03,primary,11.067
95636900_35723955,2025-09-10T02:00:00,40.6,50,6569,0.95,0.03,secondary,74.165
95636900_2339926113,2025-09-10T02:00:00,57.9,60,562,0.83,0.03,primary,9.04
95636908_36240967,2025-09-10T02:00:00,26.0,40,1259,0.95,0.03,tertiary,9.105
95636908_36240962,2025-09-10T02:00:00,29.9,40,23,0.77,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T02:00:00,58.1,60,15,0.95,0.03,primary,0.249
95636982_168581819,2025-09-10T02:00:00,51.0,60,11,0.88,0.03,primary,0.151
95637019_31674712,2025-09-10T02:00:00,55.8,60,653,0.89,0.03,primary,10.122
